id,version_id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
21459,16,256,52,60,20,20
21460,16,256,52,129,20,20
21461,16,256,53,60,20,20
21462,16,256,53,129,20,20
21463,16,256,54,60,20,20
21464,16,256,55,60,40,40
21465,16,256,55,129,40,40
21466,16,256,56,60,40,40
21467,16,256,56,129,40,40
21468,16,256,57,60,40,40
21469,16,256,57,129,40,40
21470,16,256,58,60,40,40
21471,16,256,58,129,40,40
21472,16,256,59,60,40,40
21473,16,256,59,129,40,40
21474,16,257,60,60,35,35
21475,16,257,61,60,30,30
21476,16,257,62,60,35,35
21477,16,257,63,60,35,35
21478,16,257,64,60,35,35
21479,16,257,45,60,10,10
21480,16,257,46,60,10,10
21481,16,257,47,60,10,10
21482,16,257,48,129,10,10
21483,16,257,49,60,10,10
21484,16,257,50,60,20,20
21485,16,257,51,60,20,20
21486,16,257,52,60,20,20
21487,16,257,53,129,20,20
21488,16,257,53,60,20,20
21489,16,257,54,60,20,20
21490,16,257,55,60,40,40
21491,16,257,56,60,40,40
21492,16,257,56,60,40,40
21493,16,257,56,129,40,40
21494,16,257,57,60,40,40
21495,16,257,58,129,40,40
21496,16,257,58,60,40,40
21497,16,257,59,60,40,40
21498,16,258,33,41,28,28
21499,16,258,34,42,32,32
21500,16,258,34,41,32,32
21501,16,258,35,54,28,28
21502,16,258,35,359,28,28
21503,16,258,35,436,28,28
21504,16,258,36,54,29,29
21505,16,258,36,359,29,29
21506,16,258,36,436,29,29
21507,16,258,37,42,30,30
21508,16,258,37,296,30,30
21509,16,258,37,433,30,30
21510,16,258,38,55,32,32
21511,16,258,38,296,32,32
21512,16,258,38,433,32,32
21513,16,258,39,41,27,27
21514,16,258,40,41,26,26
21515,16,258,41,54,27,27
21516,16,258,42,54,26,26
21517,16,258,43,54,27,27
21518,16,258,44,54,26,26
21519,16,259,33,86,32,32
21520,16,259,34,42,34,34
21521,16,259,34,86,34,34
21522,16,259,35,54,28,28
21523,16,259,35,359,28,28
21524,16,259,35,436,28,28
21525,16,259,36,86,34,34
21526,16,259,36,359,34,34
21527,16,259,36,436,34,34
21528,16,259,37,42,32,32
21529,16,259,37,296,32,32
21530,16,259,37,433,32,32
21531,16,259,38,55,34,34
21532,16,259,38,296,34,34
21533,16,259,38,433,34,34
21534,16,259,39,41,29,29
21535,16,259,40,41,28,28
21536,16,259,41,55,32,32
21537,16,259,42,54,28,28
21538,16,259,43,54,27,27
21539,16,259,44,54,26,26
21540,16,260,33,86,33,33
21541,16,260,34,42,35,35
21542,16,260,34,86,35,35
21543,16,260,35,54,30,30
21544,16,260,35,359,30,30
21545,16,260,35,436,30,30
21546,16,260,36,86,35,35
21547,16,260,36,359,35,35
21548,16,260,36,436,35,35
21549,16,260,37,42,33,33
21550,16,260,37,296,33,33
21551,16,260,37,433,33,33
21552,16,260,38,55,35,35
21553,16,260,38,296,35,35
21554,16,260,38,433,35,35
21555,16,260,39,41,30,30
21556,16,260,40,41,29,29
21557,16,260,41,55,33,33
21558,16,260,42,54,29,29
21559,16,260,43,54,28,28
21560,16,260,44,54,27,27
21561,16,261,33,87,35,35
21562,16,261,34,42,36,36
21563,16,261,34,87,36,36
21564,16,261,35,54,32,32
21565,16,261,35,359,32,32
21566,16,261,35,436,32,32
21567,16,261,36,86,34,34
21568,16,261,36,359,34,34
21569,16,261,36,436,34,34
21570,16,261,37,42,34,34
21571,16,261,37,296,34,34
21572,16,261,37,433,34,34
21573,16,261,38,55,36,36
21574,16,261,38,296,36,36
21575,16,261,38,433,36,36
21576,16,261,39,41,32,32
21577,16,261,40,41,31,31
21578,16,261,41,55,34,34
21579,16,261,42,87,36,36
21580,16,261,43,54,32,32
21581,16,261,44,54,31,31
21582,16,262,33,87,37,37
21583,16,262,33,86,37,37
21584,16,262,34,42,40,40
21585,16,262,34,86,40,40
21586,16,262,35,54,34,34
21587,16,262,35,359,34,34
21588,16,262,35,436,34,34
21589,16,262,36,86,34,34
21590,16,262,36,359,34,34
21591,16,262,36,436,34,34
21592,16,262,37,124,38,38
21593,16,262,37,296,38,38
21594,16,262,37,433,38,38
21595,16,262,38,55,38,38
21596,16,262,38,296,38,38
21597,16,262,38,433,38,38
21598,16,262,39,42,39,39
21599,16,262,40,42,38,38
21600,16,262,41,55,37,37
21601,16,262,42,87,38,38
21602,16,262,43,124,40,40
21603,16,262,44,124,40,40
21604,16,262,60,86,30,40
21605,16,262,61,116,30,40
21606,16,262,62,80,35,45
21607,16,262,63,80,50,50
21608,16,262,64,80,35,45
21609,16,262,45,129,10,10
21610,16,262,46,129,10,10
21611,16,262,47,129,10,10
21612,16,262,48,98,10,10
21613,16,262,49,98,10,10
21614,16,262,50,129,20,20
21615,16,262,51,54,20,20
21616,16,262,52,98,20,20
21617,16,262,52,129,20,20
21618,16,262,53,116,20,20
21619,16,262,53,129,20,20
21620,16,262,54,98,20,20
21621,16,262,55,130,40,40
21622,16,262,55,129,40,40
21623,16,262,56,116,40,40
21624,16,262,56,129,40,40
21625,16,262,57,99,40,40
21626,16,262,57,129,40,40
21627,16,262,58,117,40,40
21628,16,262,58,129,40,40
21629,16,262,59,117,40,40
21630,16,262,59,129,40,40
21631,16,263,33,195,45,45
21632,16,263,34,208,48,48
21633,16,263,34,195,48,48
21634,16,263,35,195,45,45
21635,16,263,35,359,45,45
21636,16,263,35,436,45,45
21637,16,263,36,55,48,48
21638,16,263,36,359,48,48
21639,16,263,36,436,48,48
21640,16,263,37,217,48,48
21641,16,263,37,296,48,48
21642,16,263,37,433,48,48
21643,16,263,38,217,47,47
21644,16,263,38,296,47,47
21645,16,263,38,433,47,47
21646,16,263,39,195,45,45
21647,16,263,39,195,45,45
21648,16,263,39,200,45,45
21649,16,263,40,195,45,45
21650,16,263,40,195,45,45
21651,16,263,40,200,45,45
21652,16,263,41,42,48,48
21653,16,263,42,246,20,20
21654,16,263,43,42,48,48
21655,16,263,44,246,15,15
21656,16,263,60,119,30,40
21657,16,263,61,119,35,45
21658,16,263,62,118,30,40
21659,16,263,63,118,30,40
21660,16,263,64,118,30,40
21661,16,263,45,129,10,10
21662,16,263,46,129,10,10
21663,16,263,47,129,10,10
21664,16,263,48,118,10,10
21665,16,263,49,118,10,10
21666,16,263,50,129,20,20
21667,16,263,51,118,20,20
21668,16,263,52,118,20,20
21669,16,263,52,129,20,20
21670,16,263,53,118,20,20
21671,16,263,53,129,20,20
21672,16,263,54,118,20,20
21673,16,263,55,118,40,40
21674,16,263,55,129,40,40
21675,16,263,56,118,40,40
21676,16,263,56,129,40,40
21677,16,263,57,129,40,40
21678,16,263,58,119,40,40
21679,16,263,58,129,40,40
21680,16,263,59,129,40,40
21681,16,264,33,195,45,45
21682,16,264,34,215,48,48
21683,16,264,34,195,48,48
21684,16,264,35,216,46,46
21685,16,264,35,359,46,46
21686,16,264,35,436,46,46
21687,16,264,36,55,48,48
21688,16,264,36,359,48,48
21689,16,264,36,436,48,48
21690,16,264,37,217,48,48
21691,16,264,37,296,48,48
21692,16,264,37,433,48,48
21693,16,264,38,217,50,50
21694,16,264,38,296,50,50
21695,16,264,38,433,50,50
21696,16,264,39,195,45,45
21697,16,264,39,195,45,45
21698,16,264,39,200,45,45
21699,16,264,40,195,45,45
21700,16,264,40,195,45,45
21701,16,264,40,200,45,45
21702,16,264,41,42,48,48
21703,16,264,42,246,20,20
21704,16,264,43,42,48,48
21705,16,264,44,246,15,15
21706,16,264,60,119,30,40
21707,16,264,61,119,35,45
21708,16,264,62,118,30,40
21709,16,264,63,118,30,40
21710,16,264,64,118,30,40
21711,16,264,45,129,10,10
21712,16,264,46,129,10,10
21713,16,264,47,129,10,10
21714,16,264,48,118,10,10
21715,16,264,49,118,10,10
21716,16,264,50,129,20,20
21717,16,264,51,118,20,20
21718,16,264,52,118,20,20
21719,16,264,52,129,20,20
21720,16,264,53,118,20,20
21721,16,264,53,129,20,20
21722,16,264,54,118,20,20
21723,16,264,55,118,40,40
21724,16,264,55,129,40,40
21725,16,264,56,118,40,40
21726,16,264,56,129,40,40
21727,16,264,57,129,40,40
21728,16,264,58,119,40,40
21729,16,264,58,129,40,40
21730,16,264,59,129,40,40
21731,16,265,33,215,50,50
21732,16,265,34,55,48,48
21733,16,265,34,215,48,48
21734,16,265,35,195,45,45
21735,16,265,35,359,45,45
21736,16,265,35,436,45,45
21737,16,265,36,55,48,48
21738,16,265,36,359,48,48
21739,16,265,36,436,48,48
21740,16,265,37,217,47,47
21741,16,265,37,296,47,47
21742,16,265,37,433,47,47
21743,16,265,38,217,47,47
21744,16,265,38,296,47,47
21745,16,265,38,433,47,47
21746,16,265,39,195,45,45
21747,16,265,39,195,45,45
21748,16,265,39,200,45,45
21749,16,265,40,195,45,45
21750,16,265,40,195,45,45
21751,16,265,40,200,45,45
21752,16,265,41,42,48,48
21753,16,265,42,246,20,20
21754,16,265,43,42,48,48
21755,16,265,44,246,15,15
21756,16,265,60,119,30,40
21757,16,265,61,119,35,45
21758,16,265,62,118,30,40
21759,16,265,63,118,30,40
21760,16,265,64,118,30,40
21761,16,265,45,129,10,10
21762,16,265,46,129,10,10
21763,16,265,47,129,10,10
21764,16,265,48,118,10,10
21765,16,265,49,118,10,10
21766,16,265,50,129,20,20
21767,16,265,51,118,20,20
21768,16,265,52,118,20,20
21769,16,265,52,129,20,20
21770,16,265,53,118,20,20
21771,16,265,53,129,20,20
21772,16,265,54,118,20,20
21773,16,265,55,118,40,40
21774,16,265,55,129,40,40
21775,16,265,56,118,40,40
21776,16,265,56,129,40,40
21777,16,265,57,129,40,40
21778,16,265,58,119,40,40
21779,16,265,58,129,40,40
21780,16,265,59,129,40,40
21781,16,266,60,194,20,30
21782,16,266,61,194,20,30
21783,16,266,62,195,30,40
21784,16,266,63,195,30,40
21785,16,266,64,195,30,40
21786,16,266,45,129,10,10
21787,16,266,46,129,10,10
21788,16,266,47,129,10,10
21789,16,266,48,129,10,10
21790,16,266,49,129,10,10
21791,16,266,50,129,20,20
21792,16,266,51,129,20,20
21793,16,266,52,129,20,20
21794,16,266,53,60,20,20
21795,16,266,53,60,20,20
21796,16,266,53,129,20,20
21797,16,266,53,129,20,20
21798,16,266,54,60,20,20
21799,16,266,55,129,40,40
21800,16,266,56,129,40,40
21801,16,266,57,60,40,40
21802,16,266,57,129,40,40
21803,16,266,58,60,40,40
21804,16,266,58,129,40,40
21805,16,266,59,60,40,40
21806,16,266,59,129,40,40
21807,16,267,33,42,22,22
21808,16,267,34,74,19,19
21809,16,267,34,42,19,19
21810,16,267,35,98,20,20
21811,16,267,35,359,20,20
21812,16,267,35,436,20,20
21813,16,267,36,99,22,22
21814,16,267,36,359,22,22
21815,16,267,36,436,22,22
21816,16,267,37,66,19,19
21817,16,267,37,296,19,19
21818,16,267,37,433,19,19
21819,16,267,38,95,20,20
21820,16,267,38,296,20,20
21821,16,267,38,433,20,20
21822,16,267,39,194,18,18
21823,16,267,39,194,18,18
21824,16,267,39,41,18,18
21825,16,267,40,195,20,20
21826,16,267,40,195,20,20
21827,16,267,40,200,20,20
21828,16,267,41,75,20,20
21829,16,267,41,75,20,20
21830,16,267,41,42,20,20
21831,16,267,42,67,22,22
21832,16,267,43,208,23,23
21833,16,267,44,208,23,23
21834,16,267,65,98,20,26
21835,16,267,66,99,28,31
21836,16,268,33,19,20,20
21837,16,268,33,19,20,20
21838,16,268,33,92,20,20
21839,16,268,33,19,20,20
21840,16,268,34,19,21,21
21841,16,268,34,19,21,21
21842,16,268,34,92,21,21
21843,16,268,34,19,21,21
21844,16,268,35,19,20,20
21845,16,268,35,19,20,20
21846,16,268,35,92,20,20
21847,16,268,35,263,20,20
21848,16,268,35,441,20,20
21849,16,268,36,19,21,21
21850,16,268,36,19,21,21
21851,16,268,36,92,21,21
21852,16,268,36,263,21,21
21853,16,268,36,441,21,21
21854,16,268,37,19,22,22
21855,16,268,37,19,22,22
21856,16,268,37,92,22,22
21857,16,268,37,327,22,22
21858,16,268,37,307,22,22
21859,16,268,38,19,22,22
21860,16,268,38,19,22,22
21861,16,268,38,92,22,22
21862,16,268,38,327,22,22
21863,16,268,38,307,22,22
21864,16,268,39,19,22,22
21865,16,268,40,19,22,22
21866,16,268,41,19,23,23
21867,16,268,42,19,24,24
21868,16,268,43,19,23,23
21869,16,268,44,19,24,24
21870,16,269,33,114,41,41
21871,16,269,34,77,42,42
21872,16,269,34,114,42,42
21873,16,269,35,114,41,41
21874,16,269,35,293,41,41
21875,16,269,35,418,41,41
21876,16,269,36,77,42,42
21877,16,269,36,293,42,42
21878,16,269,36,418,42,42
21879,16,269,37,217,42,42
21880,16,269,37,264,42,42
21881,16,269,37,399,42,42
21882,16,269,38,217,42,42
21883,16,269,38,264,42,42
21884,16,269,38,399,42,42
21885,16,269,39,78,44,44
21886,16,269,40,78,44,44
21887,16,269,41,84,41,41
21888,16,269,41,84,41,41
21889,16,269,41,215,41,41
21890,16,269,42,85,43,43
21891,16,269,42,85,43,43
21892,16,269,42,215,43,43
21893,16,269,43,84,41,41
21894,16,269,43,84,41,41
21895,16,269,43,215,41,41
21896,16,269,44,85,43,43
21897,16,269,44,85,43,43
21898,16,269,44,215,43,43
21899,16,269,60,61,30,40
21900,16,269,61,61,35,45
21901,16,269,62,60,30,40
21902,16,269,63,60,30,40
21903,16,269,64,61,48,48
21904,16,269,45,129,10,10
21905,16,269,46,129,10,10
21906,16,269,47,129,10,10
21907,16,269,48,60,10,10
21908,16,269,49,60,10,10
21909,16,269,50,129,20,20
21910,16,269,51,60,20,20
21911,16,269,52,60,20,20
21912,16,269,52,129,20,20
21913,16,269,53,60,20,20
21914,16,269,53,129,20,20
21915,16,269,54,60,20,20
21916,16,269,55,60,40,40
21917,16,269,55,129,40,40
21918,16,269,56,60,40,40
21919,16,269,56,129,40,40
21920,16,269,57,129,40,40
21921,16,269,58,60,40,40
21922,16,269,58,129,40,40
21923,16,269,59,129,40,40
21924,16,270,33,95,42,42
21925,16,270,34,217,44,44
21926,16,270,34,95,44,44
21927,16,270,35,95,42,42
21928,16,270,35,359,42,42
21929,16,270,35,436,42,42
21930,16,270,36,217,44,44
21931,16,270,36,359,44,44
21932,16,270,36,436,44,44
21933,16,270,37,216,43,43
21934,16,270,37,296,43,43
21935,16,270,37,433,43,43
21936,16,270,38,75,43,43
21937,16,270,38,296,43,43
21938,16,270,38,433,43,43
21939,16,270,39,75,42,42
21940,16,270,40,75,41,41
21941,16,270,41,42,45,45
21942,16,270,42,246,20,20
21943,16,270,43,42,45,45
21944,16,270,44,246,15,15
21945,16,270,60,119,30,40
21946,16,270,61,119,35,45
21947,16,270,62,118,30,40
21948,16,270,63,118,30,40
21949,16,270,64,119,50,50
21950,16,270,45,129,10,10
21951,16,270,46,129,10,10
21952,16,270,47,129,10,10
21953,16,270,48,118,10,10
21954,16,270,49,118,10,10
21955,16,270,50,129,20,20
21956,16,270,51,118,20,20
21957,16,270,52,119,20,20
21958,16,270,52,129,20,20
21959,16,270,53,129,20,20
21960,16,270,53,129,20,20
21961,16,270,53,130,20,20
21962,16,270,54,119,20,20
21963,16,270,55,130,40,40
21964,16,270,55,129,40,40
21965,16,270,56,119,40,40
21966,16,270,56,119,40,40
21967,16,270,56,130,40,40
21968,16,270,56,129,40,40
21969,16,270,57,119,40,40
21970,16,270,57,129,40,40
21971,16,270,58,130,40,40
21972,16,270,58,129,40,40
21973,16,270,59,119,40,40
21974,16,270,59,129,40,40
21975,16,271,33,42,51,51
21976,16,271,34,95,48,48
21977,16,271,34,42,48,48
21978,16,271,35,42,51,51
21979,16,271,35,359,51,51
21980,16,271,35,436,51,51
21981,16,271,36,95,48,48
21982,16,271,36,359,48,48
21983,16,271,36,436,48,48
21984,16,271,37,216,48,48
21985,16,271,37,296,48,48
21986,16,271,37,433,48,48
21987,16,271,38,42,48,48
21988,16,271,38,296,48,48
21989,16,271,38,433,48,48
21990,16,271,39,217,50,50
21991,16,271,40,217,50,50
21992,16,271,41,55,51,51
21993,16,271,42,246,20,20
21994,16,271,43,55,51,51
21995,16,271,44,246,15,15
21996,16,272,33,195,45,45
21997,16,272,33,195,45,45
21998,16,272,33,200,45,45
21999,16,272,33,195,45,45
22000,16,272,34,55,48,48
22001,16,272,34,195,48,48
22002,16,272,35,195,45,45
22003,16,272,35,195,45,45
22004,16,272,35,200,45,45
22005,16,272,35,359,45,45
22006,16,272,35,436,45,45
22007,16,272,36,216,46,46
22008,16,272,36,359,46,46
22009,16,272,36,436,46,46
22010,16,272,37,217,48,48
22011,16,272,37,296,48,48
22012,16,272,37,433,48,48
22013,16,272,38,217,47,47
22014,16,272,38,296,47,47
22015,16,272,38,433,47,47
22016,16,272,39,247,30,30
22017,16,272,40,195,45,45
22018,16,272,41,42,48,48
22019,16,272,42,246,20,20
22020,16,272,43,42,48,48
22021,16,272,44,246,15,15
22022,16,273,33,215,45,45
22023,16,273,34,55,48,48
22024,16,273,34,215,48,48
22025,16,273,35,195,45,45
22026,16,273,35,359,45,45
22027,16,273,35,436,45,45
22028,16,273,36,55,48,48
22029,16,273,36,55,48,48
22030,16,273,36,200,48,48
22031,16,273,36,359,48,48
22032,16,273,36,436,48,48
22033,16,273,37,217,47,47
22034,16,273,37,296,47,47
22035,16,273,37,433,47,47
22036,16,273,38,217,47,47
22037,16,273,38,296,47,47
22038,16,273,38,433,47,47
22039,16,273,39,246,30,30
22040,16,273,40,195,45,45
22041,16,273,40,195,45,45
22042,16,273,40,200,45,45
22043,16,273,41,42,48,48
22044,16,273,42,246,20,20
22045,16,273,43,42,48,48
22046,16,273,44,246,15,15
22047,16,273,60,119,30,40
22048,16,273,61,119,35,45
22049,16,273,62,118,30,40
22050,16,273,63,118,30,40
22051,16,273,64,118,30,40
22052,16,273,45,129,10,10
22053,16,273,46,129,10,10
22054,16,273,47,129,10,10
22055,16,273,48,118,10,10
22056,16,273,49,118,10,10
22057,16,273,50,129,20,20
22058,16,273,51,118,20,20
22059,16,273,52,118,20,20
22060,16,273,52,129,20,20
22061,16,273,53,118,20,20
22062,16,273,53,129,20,20
22063,16,273,54,118,20,20
22064,16,273,55,118,40,40
22065,16,273,55,129,40,40
22066,16,273,56,118,40,40
22067,16,273,56,129,40,40
22068,16,273,57,129,40,40
22069,16,273,58,119,40,40
22070,16,273,58,129,40,40
22071,16,273,59,129,40,40
22072,16,275,33,19,20,20
22073,16,275,34,19,20,20
22074,16,275,35,19,20,20
22075,16,275,35,263,20,20
22076,16,275,35,399,20,20
22077,16,275,36,19,20,20
22078,16,275,36,263,20,20
22079,16,275,36,399,20,20
22080,16,275,37,19,20,20
22081,16,275,37,263,20,20
22082,16,275,37,399,20,20
22083,16,275,38,19,20,20
22084,16,275,38,263,20,20
22085,16,275,38,399,20,20
22086,16,275,39,19,20,20
22087,16,275,40,19,20,20
22088,16,275,41,19,20,20
22089,16,275,42,19,20,20
22090,16,275,43,19,20,20
22091,16,275,44,19,20,20
22092,16,275,60,129,10,20
22093,16,275,61,129,10,20
22094,16,275,62,129,10,20
22095,16,275,63,129,10,20
22096,16,275,64,129,10,20
22097,16,275,45,118,10,20
22098,16,275,46,118,10,20
22099,16,275,47,118,10,20
22100,16,275,48,118,10,20
22101,16,275,49,118,10,20
22102,16,275,50,118,10,20
22103,16,275,51,118,10,20
22104,16,275,52,118,10,20
22105,16,275,53,118,10,20
22106,16,275,54,118,10,20
22107,16,275,55,118,10,20
22108,16,275,56,118,10,20
22109,16,275,57,118,10,20
22110,16,275,58,118,10,20
22111,16,275,59,118,10,20
22112,16,276,60,72,25,25
22113,16,276,61,195,25,25
22114,16,276,62,73,25,25
22115,16,276,63,73,25,25
22116,16,276,64,73,25,25
22117,16,276,45,129,10,10
22118,16,276,46,129,10,10
22119,16,276,47,129,10,10
22120,16,276,47,369,10,10
22121,16,276,48,72,10,10
22122,16,276,49,72,10,10
22123,16,276,50,129,20,20
22124,16,276,50,369,20,20
22125,16,276,51,72,20,20
22126,16,276,52,72,20,20
22127,16,276,52,369,20,20
22128,16,276,53,72,20,20
22129,16,276,53,369,20,20
22130,16,276,54,72,20,20
22131,16,276,55,72,40,40
22132,16,276,55,369,40,40
22133,16,276,56,72,40,40
22134,16,276,56,369,40,40
22135,16,276,57,129,40,40
22136,16,276,57,369,40,40
22137,16,276,58,211,40,40
22138,16,276,58,369,40,40
22139,16,276,59,129,40,40
22140,16,276,59,369,40,40
22141,16,277,65,99,28,31
22142,16,277,66,98,24,27
22143,16,277,60,72,35,35
22144,16,277,60,366,35,35
22145,16,277,61,72,30,30
22146,16,277,62,73,35,35
22147,16,277,63,73,35,35
22148,16,277,64,73,35,35
22149,16,277,45,129,10,10
22150,16,277,46,129,10,10
22151,16,277,47,129,10,10
22152,16,277,48,98,10,10
22153,16,277,49,98,10,10
22154,16,277,50,129,20,20
22155,16,277,51,98,20,20
22156,16,277,52,98,20,20
22157,16,277,52,129,20,20
22158,16,277,53,222,20,20
22159,16,277,53,222,20,20
22160,16,277,53,120,20,20
22161,16,277,53,129,20,20
22162,16,277,54,98,20,20
22163,16,277,55,98,40,40
22164,16,277,55,129,40,40
22165,16,277,56,222,40,40
22166,16,277,56,222,40,40
22167,16,277,56,120,40,40
22168,16,277,56,129,40,40
22169,16,277,57,98,40,40
22170,16,277,57,129,40,40
22171,16,277,58,99,40,40
22172,16,277,58,129,40,40
22173,16,277,59,98,40,40
22174,16,277,59,129,40,40
22175,16,278,60,72,35,35
22176,16,278,61,72,30,30
22177,16,278,62,73,35,35
22178,16,278,63,73,35,35
22179,16,278,64,73,35,35
22180,16,278,45,129,10,10
22181,16,278,46,129,10,10
22182,16,278,47,129,10,10
22183,16,278,48,72,10,10
22184,16,278,49,72,10,10
22185,16,278,50,129,20,20
22186,16,278,51,72,20,20
22187,16,278,52,170,20,20
22188,16,278,52,129,20,20
22189,16,278,53,90,20,20
22190,16,278,53,129,20,20
22191,16,278,54,170,20,20
22192,16,278,55,170,40,40
22193,16,278,55,129,40,40
22194,16,278,56,90,40,40
22195,16,278,56,129,40,40
22196,16,278,57,73,40,40
22197,16,278,57,129,40,40
22198,16,278,58,171,40,40
22199,16,278,58,129,40,40
22200,16,278,59,73,40,40
22201,16,278,59,129,40,40
22202,16,279,60,72,35,35
22203,16,279,61,72,30,30
22204,16,279,62,73,35,35
22205,16,279,63,73,35,35
22206,16,279,64,73,35,35
22207,16,279,45,129,10,10
22208,16,279,46,129,10,10
22209,16,279,47,129,10,10
22210,16,279,48,72,10,10
22211,16,279,49,72,10,10
22212,16,279,50,129,20,20
22213,16,279,51,72,20,20
22214,16,279,52,170,20,20
22215,16,279,52,129,20,20
22216,16,279,53,90,20,20
22217,16,279,53,129,20,20
22218,16,279,54,170,20,20
22219,16,279,55,170,40,40
22220,16,279,55,129,40,40
22221,16,279,56,90,40,40
22222,16,279,56,129,40,40
22223,16,279,57,73,40,40
22224,16,279,57,129,40,40
22225,16,279,58,171,40,40
22226,16,279,58,129,40,40
22227,16,279,59,73,40,40
22228,16,279,59,129,40,40
22229,16,280,60,60,10,10
22230,16,280,61,60,5,5
22231,16,280,62,61,10,10
22232,16,280,63,61,10,10
22233,16,280,64,61,10,10
22234,16,280,45,129,10,10
22235,16,280,46,129,10,10
22236,16,280,47,129,10,10
22237,16,280,48,60,10,10
22238,16,280,49,60,10,10
22239,16,280,50,129,20,20
22240,16,280,51,60,20,20
22241,16,280,52,60,20,20
22242,16,280,52,129,20,20
22243,16,280,53,60,20,20
22244,16,280,53,129,20,20
22245,16,280,54,60,20,20
22246,16,280,55,60,40,40
22247,16,280,55,129,40,40
22248,16,280,56,60,40,40
22249,16,280,56,129,40,40
22250,16,280,57,129,40,40
22251,16,280,58,60,40,40
22252,16,280,58,129,40,40
22253,16,280,59,129,40,40
22254,16,281,60,118,10,10
22255,16,281,61,118,5,5
22256,16,281,62,119,10,10
22257,16,281,63,119,10,10
22258,16,281,64,119,10,10
22259,16,281,45,129,10,10
22260,16,281,46,129,10,10
22261,16,281,47,129,10,10
22262,16,281,48,118,10,10
22263,16,281,49,118,10,10
22264,16,281,50,129,20,20
22265,16,281,51,118,20,20
22266,16,281,52,118,20,20
22267,16,281,52,129,20,20
22268,16,281,53,118,20,20
22269,16,281,53,129,20,20
22270,16,281,54,118,20,20
22271,16,281,55,118,40,40
22272,16,281,55,129,40,40
22273,16,281,56,118,40,40
22274,16,281,56,129,40,40
22275,16,281,57,129,40,40
22276,16,281,58,119,40,40
22277,16,281,58,129,40,40
22278,16,281,59,129,40,40
22279,16,282,65,50,24,37
22280,16,282,66,213,32,35
22281,16,282,60,72,35,35
22282,16,282,60,278,35,35
22283,16,282,61,72,30,30
22284,16,282,62,73,35,35
22285,16,282,63,73,35,35
22286,16,282,64,73,35,35
22287,16,282,45,129,10,10
